date,euro95,diesel,rolling_mean,rolling_std,zscore,is_surge,event_id
2024-04-01,1.906,1.917,1.8715666666666666,0.09677299542577605,0.35581551632080405,False,0
2024-04-08,1.885,1.882,1.8680999999999999,0.09425107700838484,0.1793082958457511,False,0
2024-04-15,1.985,1.979,1.8677333333333332,0.09375644652164954,1.250758438670012,False,0
2024-04-22,1.976,1.875,1.866066666666667,0.09125709545708477,1.2046551863469186,False,0
2024-04-29,1.93,1.826,1.8642,0.0892703758253493,0.7370866246685525,False,0
2024-05-06,1.828,1.713,1.8592333333333333,0.08689140401646832,-0.35945251071571643,False,0
2024-05-13,1.84,1.731,1.8543666666666667,0.08357176694245586,-0.17190813587271578,False,0
2024-05-20,1.819,1.712,1.8488,0.07998637815062178,-0.3725634375378753,False,0
2024-05-27,1.799,1.694,1.8425,0.07598763511028792,-0.5724615582109445,False,0
2024-06-03,1.806,1.704,1.8382,0.07420168229340557,-0.4339524254002214,False,0
2024-06-10,1.814,1.704,1.8351666666666666,0.07323042675212219,-0.28904196801028686,False,0
2024-06-17,1.83,1.718,1.8338666666666665,0.07295474900442006,-0.0530008905442495,False,0
2024-06-24,1.822,1.732,1.833,0.07293549346440065,-0.1508182021880599,False,0
2024-07-01,1.823,1.728,1.8333000000000002,0.07287313018834414,-0.14134153388744725,False,0
2024-07-08,1.804,1.71,1.8331333333333333,0.07293631295264051,-0.3994352353984535,False,0
2024-07-15,1.767,1.683,1.8300333333333334,0.07372712191416535,-0.8549544821065742,False,0
2024-07-22,1.816,1.729,1.8308000000000002,0.073447799901317,-0.2015036532052033,False,0
2024-07-29,1.838,1.751,1.8333333333333333,0.07229457619438345,0.06455071614389478,False,0
2024-08-05,1.829,1.73,1.8372,0.06864672179931237,-0.11945217171436909,False,0
2024-08-12,1.778,1.678,1.8393666666666666,0.06554728923789198,-0.9362197488281689,False,0
2024-08-19,1.779,1.68,1.8418999999999999,0.06143477056587623,-1.0238501653156264,False,0
2024-08-26,1.776,1.669,1.8387666666666667,0.06234259258784319,-1.0068023170230835,False,0
2024-09-02,1.781,1.683,1.8395000000000001,0.061495584366284495,-0.9512878136348497,False,0
2024-09-09,1.778,1.683,1.8370333333333335,0.06245355975791826,-0.945235684917846,False,0
2024-09-16,1.885,1.795,1.8377000000000001,0.0628677594034723,0.7523729245134737,False,0
2024-09-23,1.859,1.769,1.8407333333333333,0.061570779754192825,0.29667752689818316,False,0
2024-09-30,1.708,1.627,1.8377000000000001,0.06579442906926704,-1.9712915186702908,False,0
2024-10-07,1.843,1.748,1.8391666666666668,0.06539117484130046,0.05862156999987154,False,0
2024-10-14,1.808,1.731,1.8356000000000001,0.06401594628926006,-0.43114257618387364,False,0
2024-10-21,1.717,1.651,1.8276333333333334,0.06338415081636509,-1.7454415955474007,False,0
2024-10-28,1.703,1.658,1.8208666666666666,0.0655290055983738,-1.798694571821667,False,0
2024-11-04,1.677,1.602,1.8139333333333334,0.06939886381526449,-1.9731350890389427,False,0
2024-11-11,1.69,1.647,1.8041000000000003,0.06509004373252862,-1.752956265767249,False,0
2024-11-18,1.849,1.837,1.7998666666666665,0.057172897686614516,0.8593815482757438,False,0
2024-11-25,1.658,1.671,1.7908,0.0573912164371601,-2.3139429383834016,False,0
2024-12-02,1.657,1.681,1.7851000000000001,0.06188496001340784,-2.069969827438626,False,0
2024-12-09,1.667,1.682,1.7793333333333332,0.06459386825458718,-1.7390711590547254,False,0
2024-12-16,1.675,1.671,1.7745333333333335,0.06685534220694858,-1.4887865359395096,False,0
2024-12-23,1.851,1.853,1.7762666666666669,0.06817266786386732,1.096236008873331,False,0
2024-12-30,1.757,1.712,1.7746333333333333,0.06802255373103071,-0.2592277467714266,False,0
2025-01-06,1.671,1.659,1.7698666666666665,0.07014602175330466,-1.4094408235205258,False,0
2025-01-13,1.723,1.716,1.7663,0.0697019022151676,-0.6212169054774738,False,0
